C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_06_920.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_06_920.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_06_920.jpg,-1,0,0,0.5583233
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_07_020.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_07_020.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_07_020.jpg,-1,0,0,0.5488289
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_07_106.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_07_106.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_07_106.jpg,-1,0,0,0.5413916
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_07_209.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_07_209.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_07_209.jpg,-1,0,0,0.5322889
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_07_320.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_07_320.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_07_320.jpg,-1,0,0,0.5212479
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_07_389.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_07_389.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_07_389.jpg,-1,0,0,0.5152418
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_07_502.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_07_502.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_07_502.jpg,-1,0,0,0.5045995
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_07_571.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_07_571.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_07_571.jpg,-1,0,0,0.4994263
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_07_679.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_07_679.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_07_679.jpg,-1,0.3197397,0,0.8056309
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_07_797.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_07_797.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_07_797.jpg,-1,0.6661188,0,1.450077
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_07_905.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_07_905.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_07_905.jpg,-1,1,0,2.711291
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_08_019.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_08_019.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_08_019.jpg,-1,1,0,4.075695
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_08_132.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_08_132.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_08_132.jpg,-1,1,0,5.193895
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_08_253.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_08_253.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_08_253.jpg,-1,1,0,6.520131
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_08_369.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_08_369.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_08_369.jpg,-1,1,0,7.830113
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_08_487.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_08_487.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_08_487.jpg,-1,1,0,9.121605
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_08_600.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_08_600.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_08_600.jpg,-1,1,0,10.39365
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_08_720.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_08_720.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_08_720.jpg,-1,0.8161114,0,11.53578
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_08_842.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_08_842.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_08_842.jpg,0,0.4792197,0,11.82695
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_08_942.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_08_942.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_08_942.jpg,0.1,0.1624875,0,12.01433
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_09_053.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_09_053.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_09_053.jpg,0.35,0,0,11.90844
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_09_124.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_09_124.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_09_124.jpg,0.5500001,0,0,11.67971
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_09_218.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_09_218.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_09_218.jpg,0.7500002,0,0,11.49029
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_09_331.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_09_331.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_09_331.jpg,1,0,0,11.22361
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_09_435.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_09_435.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_09_435.jpg,1,0,0,11.02386
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_09_544.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_09_544.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_09_544.jpg,0,0,0,10.66657
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_09_649.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_09_649.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_09_649.jpg,0,0,0,10.53983
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_09_761.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_09_761.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_09_761.jpg,-0.3,0,0,10.37388
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_09_871.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_09_871.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_09_871.jpg,-0.5500001,0,0,10.19247
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_09_986.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_09_986.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_09_986.jpg,-0.8500001,0,0,9.928596
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_10_099.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_10_099.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_10_099.jpg,-1,0,0,9.657282
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_10_212.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_10_212.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_10_212.jpg,-1,0,0,9.51137
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_10_319.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_10_319.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_10_319.jpg,-1,0,0,9.360605
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_10_443.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_10_443.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_10_443.jpg,0,0,0,9.02437
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_10_568.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_10_568.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_10_568.jpg,0,0,0,8.902363
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_10_649.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_10_649.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_10_649.jpg,0.2,0,0,8.81694
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_10_759.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_10_759.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_10_759.jpg,0,0,0,8.675307
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_10_872.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_10_872.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_10_872.jpg,0,0,0,8.586619
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_10_985.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_10_985.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_10_985.jpg,0,0,0,8.483233
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_11_098.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_11_098.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_11_098.jpg,0,0,0,8.380889
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_11_210.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_11_210.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_11_210.jpg,0,0,0,8.296722
C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\center_2019_01_22_19_55_11_320.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\left_2019_01_22_19_55_11_320.jpg,C:\Data\Nano\projects\01_repositories\CarND-Behavioral-Cloning-P3_data\data3\IMG\right_2019_01_22_19_55_11_320.jpg,0,0,0,8.196922
